Provider,NumClaims,NumUniqueBeneficiaries,InscClaimAmtReimbursed_Mean,InscClaimAmtReimbursed_Max,DeductibleAmtPaid_Mean,DeductibleAmtPaid_Max,IPAnnualReimbursementAmt_Mean,IPAnnualDeductibleAmt_Mean,OPAnnualReimbursementAmt_Mean,OPAnnualDeductibleAmt_Mean,ClaimDuration_Mean,ClaimDuration_Max,proc_count_Mean,proc_count_Max,diag_count_Mean,diag_count_Max,Age_Mean,RenalDiseaseIndicator_Sum,HasAttendingPhysician_Sum,HasOperatingPhysician_Sum,HasOtherPhysician_Sum,UniquePhysicianCount_Sum,SamePhysicianAllRoles_Sum,IsDeceased_Sum,ChronicCond_Alzheimer_Sum,ChronicCond_Heartfailure_Sum,ChronicCond_KidneyDisease_Sum,ChronicCond_Cancer_Sum,ChronicCond_ObstrPulmonary_Sum,ChronicCond_Depression_Sum,ChronicCond_Diabetes_Sum,ChronicCond_IschemicHeart_Sum,ChronicCond_Osteoporasis_Sum,ChronicCond_rheumatoidarthritis_Sum,ChronicCond_stroke_Sum,ClaimsPerBeneficiary,ReimbursementToDeductibleRatio,DeceasedPatientRate
PRV56855,4,3,72.5,200,25.0,100.0,0.0,0.0,2760.0,387.5,3.5,14,0.0,0,3.0,7,75.0,3,4,1,2,4,3,0,3,2,3,1,1,1,4,1,3,0,0,1.3333333333333333,2.7884615384615383,0.0
PRV56856,90,31,263.0,3000,3.0,90.0,2947.1111111111113,344.1333333333333,1397.4444444444443,404.55555555555554,0.6666666666666666,20,0.0,0,2.588888888888889,9,74.95555555555555,17,90,15,31,117,15,0,53,75,29,6,17,38,62,70,26,39,21,2.903225806451613,65.75,0.0
PRV56857,46,20,358.2608695652174,3300,0.0,0.0,9756.304347826086,998.3478260869565,3539.3478260869565,711.7391304347826,0.7608695652173914,20,0.0,0,2.391304347826087,9,74.30434782608695,16,44,11,20,75,0,0,26,37,21,11,17,19,35,36,3,20,6,2.3,358.2608695652174,0.0
PRV56858,40,23,196.75,1900,5.5,200.0,6126.5,740.8,1682.25,429.0,1.5,20,0.0,0,2.65,9,71.55,15,40,7,13,42,13,0,17,19,12,15,7,15,30,31,22,16,3,1.7391304347826086,30.26923076923077,0.0
PRV56860,3,3,856.6666666666666,2400,0.0,0.0,0.0,0.0,1180.0,460.0,6.666666666666667,20,0.0,0,3.3333333333333335,8,73.33333333333333,1,3,0,2,5,0,0,0,0,1,1,0,0,1,2,0,2,0,1.0,856.6666666666666,0.0
PRV56861,31,22,179.3548387096774,1200,0.0,0.0,5370.322580645161,723.483870967742,1559.3548387096773,488.38709677419354,1.1935483870967742,20,0.0,0,2.838709677419355,9,72.3225806451613,10,31,8,12,37,10,0,8,19,13,3,5,9,17,26,12,10,5,1.4090909090909092,179.3548387096774,0.0
PRV56862,14,8,213.57142857142858,2100,0.0,0.0,20457.14285714286,1754.5714285714287,2398.5714285714284,889.2857142857143,0.5,7,0.0,0,2.2142857142857144,4,83.5,6,13,1,4,13,4,0,4,10,11,1,8,6,12,12,4,6,3,1.75,213.57142857142858,0.0
PRV56863,52,29,270.5769230769231,3300,1.9230769230769231,100.0,3944.423076923077,513.4615384615385,1766.3461538461538,463.2692307692308,0.6346153846153846,12,0.0,0,2.480769230769231,9,68.67307692307692,5,52,7,15,52,20,0,19,28,15,2,20,23,33,39,11,19,1,1.793103448275862,92.5657894736842,0.0
PRV56864,24,12,158.33333333333334,1500,0.0,0.0,875.8333333333334,89.0,1751.25,344.5833333333333,2.5,20,0.0,0,2.0,5,77.45833333333333,2,24,2,8,24,9,5,12,18,14,2,9,14,19,17,6,12,1,2.0,158.33333333333334,0.4166666666666667
PRV56866,68,23,399.70588235294116,3300,1.6176470588235294,70.0,4493.823529411765,753.8823529411765,3195.1470588235293,812.7941176470588,2.9558823529411766,20,0.0,0,2.4705882352941178,7,83.17647058823529,11,68,14,17,74,21,0,25,50,24,3,17,24,57,60,22,29,10,2.9565217391304346,152.69662921348313,0.0
PRV56867,9,8,381.1111111111111,2000,7.777777777777778,70.0,9187.777777777777,830.6666666666666,3860.0,1071.111111111111,2.2222222222222223,20,0.0,0,3.0,7,72.88888888888889,2,9,3,5,10,4,0,3,7,3,0,4,7,5,9,4,4,2,1.125,43.417721518987335,0.0
PRV56868,18,7,421.6666666666667,2700,0.0,0.0,13013.888888888889,1008.6666666666666,2413.3333333333335,492.77777777777777,1.2222222222222223,14,0.0,0,3.3333333333333335,8,71.66666666666667,1,18,6,8,22,9,0,4,10,2,0,6,13,16,15,6,2,2,2.5714285714285716,421.6666666666667,0.0
PRV56869,36,24,311.6666666666667,2200,1.3888888888888888,50.0,2519.722222222222,267.0,2432.777777777778,730.0,0.9166666666666666,20,0.0,0,2.361111111111111,9,74.16666666666667,9,36,6,15,36,18,0,14,27,16,6,17,22,26,28,11,10,3,1.5,130.46511627906978,0.0
PRV56870,13,13,9153.846153846154,16000,1068.0,1068.0,13926.923076923076,1555.6923076923076,2695.3846153846152,734.6153846153846,4.538461538461538,13,0.9230769230769231,3,8.307692307692308,10,76.6923076923077,4,13,8,1,21,1,0,5,9,7,2,6,4,10,12,3,6,1,1.0,8.562999208462259,0.0
PRV56871,11,11,395.45454545454544,2000,4.545454545454546,50.0,6973.636363636364,582.5454545454545,1144.5454545454545,256.3636363636364,1.8181818181818181,20,0.0,0,3.727272727272727,9,76.27272727272727,3,11,4,6,12,6,0,3,7,4,2,4,6,6,9,5,1,2,1.0,71.31147540983606,0.0
PRV56873,2,2,3035.0,6000,534.0,1068.0,7045.0,1602.0,3370.0,625.0,1.5,3,0.0,0,5.0,9,79.5,1,2,0,0,2,0,0,2,1,1,1,0,2,2,2,1,1,1,1.0,5.672897196261682,0.0
PRV56877,44,34,3872.9545454545455,46000,365.22727272727275,1068.0,12680.90909090909,1092.2727272727273,1195.909090909091,404.54545454545456,2.8636363636363638,23,0.20454545454545456,2,4.295454545454546,10,74.81818181818181,5,44,14,12,56,12,0,20,21,13,0,13,25,29,32,20,10,8,1.2941176470588236,10.575276157378676,0.0
PRV56878,26,8,256.15384615384613,1300,1.5384615384615385,40.0,1153.8461538461538,328.61538461538464,1701.923076923077,455.0,0.038461538461538464,1,0.0,0,2.576923076923077,7,80.15384615384616,5,26,3,12,30,11,0,4,16,5,0,6,17,21,21,8,6,0,3.25,100.9090909090909,0.0
PRV56879,7,6,1162.857142857143,3300,14.285714285714286,100.0,0.0,0.0,2122.8571428571427,415.7142857142857,0.14285714285714285,1,0.0,0,2.4285714285714284,4,66.57142857142857,2,7,0,1,7,1,0,3,4,3,1,0,2,0,3,1,1,0,1.1666666666666667,76.07476635514018,0.0
PRV56880,2,2,130.0,200,0.0,0.0,2500.0,534.0,2030.0,885.0,0.0,0,0.0,0,4.5,6,69.0,1,2,0,1,3,0,0,0,1,1,0,1,2,2,2,1,2,0,1.0,130.0,0.0
PRV56881,78,31,220.51282051282053,2200,1.9230769230769231,100.0,4641.282051282052,438.15384615384613,2314.358974358974,563.974358974359,1.8205128205128205,20,0.0,0,2.4871794871794872,9,71.2948717948718,14,78,7,25,79,28,1,19,56,19,2,23,39,68,68,40,25,4,2.5161290322580645,75.43859649122807,0.03225806451612903
PRV56882,21,10,192.85714285714286,1200,1.9047619047619047,40.0,714.2857142857143,254.28571428571428,1010.952380952381,550.0,1.9047619047619047,20,0.0,0,2.5714285714285716,10,75.57142857142857,1,21,4,7,21,10,0,5,9,5,0,2,7,12,17,4,4,0,2.1,66.39344262295083,0.0
PRV56884,8,8,180.0,900,12.5,100.0,5750.0,267.0,2123.75,450.0,1.0,8,0.0,0,2.875,9,72.875,2,8,1,4,9,3,0,5,7,4,1,4,5,6,6,3,4,0,1.0,13.333333333333334,0.0
PRV56885,10,6,6605.0,14000,961.2,1068.0,21634.0,3790.4,4145.0,596.0,5.0,20,0.6,2,7.3,10,70.6,3,10,5,0,11,4,0,7,7,7,0,7,5,10,9,1,0,6,1.6666666666666667,6.864477239659114,0.0
PRV56886,11,3,123.63636363636364,500,0.0,0.0,909.0909090909091,194.1818181818182,3044.5454545454545,558.1818181818181,2.6363636363636362,20,0.0,0,3.1818181818181817,8,78.0,0,11,1,3,12,3,0,5,11,7,5,0,11,11,11,9,4,0,3.6666666666666665,123.63636363636364,0.0
PRV56887,36,11,253.33333333333334,2700,6.388888888888889,100.0,2151.9444444444443,148.33333333333334,1865.0,439.1666666666667,0.6111111111111112,20,0.0,0,2.3055555555555554,5,83.38888888888889,2,35,9,19,36,18,0,12,1,9,13,0,18,10,11,20,17,1,3.272727272727273,34.285714285714285,0.0
PRV56888,10,10,605.0,3000,1.0,10.0,9000.0,534.0,3383.0,880.0,0.2,1,0.0,0,3.8,9,72.0,4,10,4,4,16,0,0,3,7,6,2,2,3,5,8,4,3,2,1.0,302.5,0.0
PRV56889,50,29,2531.0,57000,115.8,1068.0,12479.2,858.24,2658.6,509.4,1.08,16,0.1,2,3.14,10,72.36,2,49,14,23,60,20,1,21,36,22,10,12,22,40,39,22,11,1,1.7241379310344827,21.669520547945208,0.034482758620689655
PRV56890,12,5,355.8333333333333,1500,5.0,60.0,13533.333333333334,1513.0,1971.6666666666667,240.83333333333334,0.9166666666666666,11,0.0,0,2.3333333333333335,4,84.0,5,12,0,3,12,3,0,8,10,0,0,4,6,7,7,0,5,0,2.4,59.30555555555555,0.0
PRV56891,1,1,10.0,10,20.0,20.0,8000.0,1068.0,940.0,500.0,0.0,0,0.0,0,2.0,2,47.0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1.0,0.47619047619047616,0.0
PRV56892,13,5,244.6153846153846,1600,0.0,0.0,8769.23076923077,328.61538461538464,2085.3846153846152,574.6153846153846,0.38461538461538464,4,0.0,0,2.4615384615384617,7,71.76923076923077,5,13,2,6,20,0,0,6,8,8,0,2,0,8,2,5,8,2,2.6,244.6153846153846,0.0
PRV56893,7,7,431.42857142857144,1500,0.0,0.0,12148.57142857143,1477.142857142857,5448.571428571428,1204.2857142857142,2.7142857142857144,14,0.0,0,2.2857142857142856,5,80.14285714285714,4,7,1,2,7,3,0,2,5,5,1,3,5,5,5,2,1,1,1.0,431.42857142857144,0.0
PRV56894,26,23,167.69230769230768,2100,0.0,0.0,1548.076923076923,205.3846153846154,2966.153846153846,864.6153846153846,1.9615384615384615,20,0.0,0,2.3461538461538463,8,72.65384615384616,4,26,4,13,27,15,0,9,15,10,2,9,9,13,17,7,6,1,1.1304347826086956,167.69230769230768,0.0
PRV56895,14,14,10357.142857142857,36000,991.7142857142857,1068.0,15604.285714285714,1568.5714285714287,2879.285714285714,771.4285714285714,7.357142857142857,22,0.5,2,7.5,10,73.64285714285714,3,14,6,2,18,3,1,7,9,8,1,8,6,11,14,5,6,2,1.0,10.433155849762556,0.07142857142857142
PRV56896,3,3,20000.0,57000,1068.0,1068.0,20750.0,1068.0,2213.3333333333335,476.6666666666667,9.333333333333334,21,1.3333333333333333,2,9.0,9,65.66666666666667,1,3,3,1,7,0,0,2,2,2,1,1,0,2,3,0,1,0,1.0,18.709073900841908,0.0
PRV56897,8,8,7750.0,17000,934.5,1068.0,11051.25,1468.5,3288.75,955.0,5.25,15,1.125,4,8.625,9,73.5,2,8,5,1,11,3,0,2,7,4,1,3,4,7,7,6,3,2,1.0,8.284339925173704,0.0
PRV56900,2,2,9500.0,16000,1068.0,1068.0,20040.0,1602.0,380.0,30.0,5.0,6,0.5,1,7.5,9,84.5,1,2,1,1,2,1,0,2,1,1,0,1,1,1,2,1,1,1,1.0,8.886810102899906,0.0
PRV56901,66,48,154.3939393939394,1200,0.30303030303030304,20.0,2722.121212121212,291.27272727272725,1248.6363636363637,467.1212121212121,0.8333333333333334,20,0.0,0,2.8333333333333335,9,72.92424242424242,14,65,16,27,69,30,0,19,45,24,8,22,29,49,53,19,12,10,1.375,118.48837209302327,0.0
PRV56902,1,1,4000.0,4000,1068.0,1068.0,42050.0,3204.0,1300.0,510.0,3.0,3,0.0,0,9.0,9,81.0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1.0,3.7418147801683816,0.0
PRV56903,2,2,28500.0,49000,1068.0,1068.0,56290.0,3204.0,14505.0,4070.0,10.0,12,2.0,2,9.0,9,67.0,2,2,2,0,4,0,0,2,2,2,1,2,2,2,2,1,0,0,1.0,26.66043030869972,0.0
PRV56904,4,4,7000.0,13000,1068.0,1068.0,8450.0,1335.0,1822.5,342.5,5.5,9,0.75,1,9.25,10,69.75,1,4,3,1,8,0,0,3,1,3,0,2,3,4,4,3,0,0,1.0,6.5481758652946676,0.0
PRV56905,15,13,405.3333333333333,1600,3.3333333333333335,50.0,2773.3333333333335,427.2,4244.0,1261.3333333333333,4.666666666666667,20,0.0,0,3.2666666666666666,8,72.66666666666667,7,15,4,4,20,1,0,8,11,8,2,4,10,11,12,8,5,4,1.1538461538461537,93.53846153846152,0.0
PRV56906,7,7,7442.857142857143,23000,915.4285714285714,1068.0,13188.57142857143,1525.7142857142858,2381.4285714285716,460.0,7.142857142857143,17,0.5714285714285714,2,6.857142857142857,10,65.0,3,7,4,2,10,3,0,4,6,4,1,5,4,6,6,3,3,1,1.0,8.121590023382696,0.0
PRV56907,15,15,388.0,2200,0.0,0.0,2655.3333333333335,356.0,1740.6666666666667,449.3333333333333,1.3333333333333333,20,0.0,0,1.8,6,72.93333333333334,2,15,2,6,15,7,0,4,8,7,1,5,4,10,8,5,5,0,1.0,388.0,0.0
PRV56908,2,2,2530.0,5000,534.0,1068.0,12150.0,1068.0,535.0,230.0,0.0,0,0.0,0,5.0,9,68.5,0,2,0,0,2,0,0,1,0,0,0,0,0,1,2,0,1,0,1.0,4.728971962616822,0.0
PRV56909,7,6,2655.714285714286,7000,457.7142857142857,1068.0,7851.428571428572,1373.142857142857,1381.4285714285713,410.0,3.142857142857143,8,0.2857142857142857,1,5.142857142857143,9,64.57142857142857,0,7,2,1,9,1,0,4,2,5,0,1,2,5,5,0,1,2,1.1666666666666667,5.7894736842105265,0.0
PRV56910,5,5,7452.0,18000,854.4,1068.0,10660.0,1281.6,1732.0,224.0,2.6,5,0.8,1,6.6,9,67.2,0,5,4,1,6,3,0,2,3,1,0,0,3,3,5,3,0,1,1.0,8.711713818096797,0.0
PRV56912,7,7,12857.142857142857,56000,1068.0,1068.0,22131.428571428572,1983.4285714285713,4272.857142857143,1121.4285714285713,5.285714285714286,12,0.8571428571428571,2,8.571428571428571,9,74.42857142857143,4,7,5,0,11,1,0,5,7,5,1,5,3,6,7,2,3,0,1.0,12.027261793398369,0.0
PRV56914,6,6,11666.666666666666,33000,1068.0,1068.0,13683.333333333334,1424.0,2590.0,1086.6666666666667,7.333333333333333,15,0.8333333333333334,1,7.833333333333333,10,70.0,1,6,5,0,6,5,0,3,5,3,2,1,4,6,6,3,4,0,1.0,10.91362644215778,0.0
PRV56915,4,4,7725.0,20000,1068.0,1068.0,13020.0,2136.0,11097.5,2957.5,5.75,13,0.75,1,9.25,10,81.5,3,4,4,0,7,1,0,3,4,4,1,3,1,3,4,1,3,2,1.0,7.226379794200187,0.0
PRV56916,11,10,10336.363636363636,29000,1068.0,1068.0,20200.0,1844.7272727272727,877.2727272727273,418.1818181818182,4.2727272727272725,9,0.5454545454545454,1,7.545454545454546,10,71.0909090909091,3,11,6,2,16,2,0,5,9,8,4,8,7,9,9,5,4,4,1.1,9.669189556935113,0.0
PRV56917,8,7,1860.0,7000,267.0,1068.0,10628.75,1335.0,2118.75,813.75,0.875,7,0.125,1,4.125,9,66.25,3,8,4,3,12,1,0,2,6,4,1,5,3,7,7,4,3,0,1.1428571428571428,6.940298507462686,0.0
PRV56918,7,7,20285.714285714286,57000,1068.0,1068.0,23560.0,1525.7142857142858,2380.0,385.7142857142857,11.571428571428571,35,1.0,2,8.571428571428571,10,69.57142857142857,4,7,5,2,9,3,0,2,5,3,0,4,3,4,6,2,2,0,1.0,18.97634638513965,0.0
PRV56919,2,2,15.0,20,0.0,0.0,0.0,0.0,2710.0,1025.0,1.5,3,0.0,0,4.5,8,77.5,0,2,1,0,2,1,0,2,1,0,0,0,1,2,2,1,1,0,1.0,15.0,0.0
PRV56920,1,1,80.0,80,0.0,0.0,0.0,0.0,80.0,100.0,0.0,0,0.0,0,4.0,4,74.0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80.0,0.0
PRV56923,41,27,147.0731707317073,1000,7.560975609756097,100.0,2732.9268292682927,468.8780487804878,1526.5853658536585,426.3414634146341,0.975609756097561,20,0.0,0,2.7804878048780486,9,75.2439024390244,10,41,7,24,41,27,0,10,18,12,8,12,10,32,27,17,12,1,1.5185185185185186,17.17948717948718,0.0
PRV56926,1,1,20.0,20,0.0,0.0,0.0,0.0,360.0,210.0,0.0,0,0.0,0,3.0,3,75.0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1.0,20.0,0.0
PRV56928,32,28,204.0625,1100,3.4375,70.0,4045.0,523.375,1747.1875,578.4375,1.0,14,0.0,0,2.96875,9,72.9375,5,32,7,11,39,11,0,12,21,16,8,10,8,28,27,12,12,9,1.1428571428571428,45.985915492957744,0.0
PRV56929,45,32,170.44444444444446,2200,3.111111111111111,80.0,6754.444444444444,781.6888888888889,2756.8888888888887,716.4444444444445,1.8444444444444446,20,0.0,0,2.1777777777777776,10,72.24444444444444,11,45,9,13,55,8,0,15,33,17,5,18,15,34,38,27,13,3,1.40625,41.45945945945947,0.0
PRV56930,24,19,278.3333333333333,2400,0.0,0.0,0.0,0.0,1525.8333333333333,502.5,1.6666666666666667,20,0.0,0,3.0833333333333335,8,76.29166666666667,4,24,5,12,29,9,0,8,13,12,2,7,8,18,18,4,1,3,1.263157894736842,278.3333333333333,0.0
PRV56931,21,17,314.76190476190476,1700,0.0,0.0,2266.6666666666665,349.5238095238095,2878.095238095238,576.6666666666666,1.0952380952380953,20,0.0,0,3.0476190476190474,8,69.28571428571429,1,20,2,4,20,5,0,7,8,5,2,1,12,14,10,11,8,2,1.2352941176470589,314.76190476190476,0.0
PRV56932,9,8,90.0,300,3.3333333333333335,30.0,2900.0,474.6666666666667,3031.1111111111113,782.2222222222222,2.2222222222222223,20,0.0,0,1.4444444444444444,3,78.88888888888889,6,9,1,3,11,2,0,2,8,7,2,3,4,5,8,1,3,2,1.125,20.769230769230766,0.0
PRV56933,12,12,388.3333333333333,1600,0.0,0.0,1393.3333333333333,267.0,3339.1666666666665,713.3333333333334,3.25,20,0.0,0,3.1666666666666665,9,65.33333333333333,2,12,2,4,12,4,0,6,9,3,0,2,4,9,9,3,3,0,1.0,388.3333333333333,0.0
PRV56934,6,6,75.0,100,0.0,0.0,0.0,0.0,1521.6666666666667,603.3333333333334,0.0,0,0.0,0,2.6666666666666665,6,75.83333333333333,0,6,2,3,6,4,0,0,2,0,1,1,1,3,2,0,1,0,1.0,75.0,0.0
PRV56935,24,15,549.5833333333334,3300,0.0,0.0,2418.3333333333335,400.5,2187.0833333333335,870.8333333333334,1.25,14,0.0,0,2.5,7,74.33333333333333,2,24,6,11,24,14,0,2,12,9,7,6,9,13,19,7,9,8,1.6,549.5833333333334,0.0
PRV56937,5,5,62.0,200,0.0,0.0,0.0,0.0,1142.0,634.0,6.8,20,0.0,0,1.8,4,65.6,0,5,0,2,5,2,0,1,2,1,0,1,3,2,3,1,2,0,1.0,62.0,0.0
PRV56938,22,21,174.54545454545453,900,3.6363636363636362,80.0,9931.818181818182,631.0909090909091,2256.3636363636365,708.6363636363636,2.5,20,0.0,0,2.090909090909091,6,73.4090909090909,3,22,4,10,22,12,0,8,10,9,6,5,7,15,16,7,6,3,1.0476190476190477,37.647058823529406,0.0
PRV56939,16,15,317.5,1900,5.0,70.0,2011.25,333.75,2483.75,580.0,1.0,16,0.0,0,3.375,7,70.9375,5,16,6,8,21,7,0,4,11,6,2,5,8,11,12,9,6,0,1.0666666666666667,52.916666666666664,0.0
PRV56941,21,20,203.8095238095238,800,4.761904761904762,100.0,3305.2380952380954,356.0,1688.095238095238,615.7142857142857,2.857142857142857,20,0.0,0,2.5238095238095237,9,73.95238095238095,3,21,4,7,21,11,1,8,10,7,5,7,7,14,16,5,3,2,1.05,35.37190082644628,0.05
PRV56942,24,23,290.0,2100,1.6666666666666667,40.0,4142.916666666667,578.5,2526.6666666666665,735.0,0.9583333333333334,20,0.0,0,2.75,10,76.45833333333333,6,24,4,7,25,9,0,14,13,16,5,9,10,19,18,8,7,3,1.0434782608695652,108.74999999999999,0.0
PRV56944,3,3,60.0,100,0.0,0.0,7333.333333333333,1234.6666666666667,1210.0,633.3333333333334,0.0,0,0.0,0,1.3333333333333333,3,76.66666666666667,0,3,0,1,3,1,0,1,1,1,0,1,2,2,3,1,0,0,1.0,60.0,0.0
PRV56945,57,41,375.43859649122805,3300,2.6315789473684212,100.0,2106.1403508771928,365.3333333333333,2298.59649122807,484.3859649122807,2.0,20,0.0,0,3.0526315789473686,9,75.03508771929825,15,57,11,19,58,23,0,22,40,16,9,16,28,39,36,14,20,9,1.3902439024390243,103.38164251207729,0.0
PRV56946,2,1,60.0,100,0.0,0.0,0.0,0.0,4120.0,1100.0,0.0,0,0.0,0,4.5,7,67.0,0,2,0,1,2,1,0,2,0,2,2,0,2,2,2,0,2,0,2.0,60.0,0.0
PRV56947,3,3,193.33333333333334,500,6.666666666666667,20.0,20440.0,1424.0,1530.0,1093.3333333333333,1.0,3,0.0,0,4.666666666666667,9,72.33333333333333,1,3,0,1,3,1,0,1,1,2,1,1,1,2,1,2,1,0,1.0,25.217391304347828,0.0
PRV56948,3,3,223.33333333333334,500,0.0,0.0,0.0,0.0,2476.6666666666665,540.0,0.0,0,0.0,0,2.0,2,78.66666666666667,0,2,0,0,2,0,0,0,0,0,0,1,2,3,2,0,0,0,1.0,223.33333333333334,0.0
PRV56949,104,43,307.3076923076923,3300,4.8076923076923075,90.0,4521.442307692308,544.2692307692307,2511.923076923077,624.0384615384615,1.5673076923076923,20,0.0,0,2.7403846153846154,9,72.84615384615384,23,103,17,49,103,59,2,20,78,53,10,37,41,71,83,33,38,5,2.4186046511627906,52.913907284768214,0.046511627906976744
PRV56950,3,3,380.0,600,0.0,0.0,5333.333333333333,712.0,5093.333333333333,1680.0,0.0,0,0.0,0,2.6666666666666665,6,65.33333333333333,3,2,0,0,2,0,0,2,3,3,3,1,2,2,2,1,1,0,1.0,380.0,0.0
PRV56951,19,8,272.10526315789474,1900,3.6842105263157894,70.0,4315.789473684211,674.5263157894736,1710.5263157894738,586.8421052631579,2.526315789473684,20,0.0,0,2.8421052631578947,9,73.52631578947368,2,19,1,8,19,8,0,12,14,12,3,10,11,15,15,11,5,0,2.375,58.08988764044944,0.0
PRV56953,20,19,143.5,700,7.0,100.0,4022.5,584.0,1692.5,548.0,1.55,20,0.0,0,2.45,5,75.1,7,20,5,10,21,11,0,9,10,13,2,5,5,14,13,7,4,2,1.0526315789473684,17.9375,0.0
PRV56954,20,19,145.5,600,0.0,0.0,4562.5,609.0,1838.0,540.5,2.05,20,0.0,0,2.55,7,75.45,2,20,7,8,21,12,0,8,10,9,2,6,9,16,15,10,7,1,1.0526315789473684,145.5,0.0
PRV56956,5,5,562.0,2600,0.0,0.0,7000.0,640.8,4258.0,1210.0,4.0,20,0.0,0,1.8,3,67.6,1,5,1,2,5,2,0,0,3,1,0,0,0,3,5,0,2,0,1.0,562.0,0.0
PRV56957,138,108,321.7391304347826,4060,4.27536231884058,100.0,5343.333333333333,386.95652173913044,2007.0289855072465,579.927536231884,1.1884057971014492,20,0.0,0,2.5579710144927534,9,69.94202898550725,28,137,23,42,137,54,0,53,79,60,21,38,55,94,91,47,44,17,1.2777777777777777,60.989010989010985,0.0
PRV56958,13,12,383.0769230769231,2100,0.0,0.0,2332.3076923076924,410.7692307692308,4601.538461538462,954.6153846153846,3.076923076923077,20,0.0,0,2.769230769230769,7,75.23076923076923,5,13,5,5,14,7,0,3,9,4,1,2,9,11,11,3,5,0,1.0833333333333333,383.0769230769231,0.0
PRV56960,8,8,317.5,800,3.75,30.0,3881.25,534.0,6661.25,1778.75,0.0,0,0.0,0,2.375,9,70.75,1,8,3,2,8,3,0,4,5,3,2,3,3,8,6,1,2,1,1.0,66.84210526315789,0.0
PRV56963,6,6,240.0,1000,0.0,0.0,3916.6666666666665,2022.6666666666667,1240.0,520.0,0.0,0,0.0,0,2.8333333333333335,5,78.83333333333333,1,6,1,2,7,2,0,0,5,3,1,2,3,2,4,0,2,0,1.0,240.0,0.0
PRV56964,5,5,200.0,500,0.0,0.0,9200.0,640.8,642.0,930.0,0.0,0,0.0,0,2.4,4,68.8,0,5,0,3,5,3,0,2,2,1,1,3,0,2,3,0,1,1,1.0,200.0,0.0
PRV56965,3,3,216.66666666666666,600,0.0,0.0,6333.333333333333,356.0,1170.0,80.0,0.0,0,0.0,0,1.3333333333333333,2,74.66666666666667,0,3,0,2,3,2,0,1,2,1,0,0,1,1,1,0,0,0,1.0,216.66666666666666,0.0
PRV56966,2,2,120.0,200,0.0,0.0,0.0,0.0,1155.0,195.0,0.0,0,0.0,0,1.5,2,67.5,0,2,1,1,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1.0,120.0,0.0
PRV56967,91,79,279.56043956043953,2400,4.175824175824176,200.0,2290.6593406593406,338.85714285714283,2988.4615384615386,745.3846153846154,1.4945054945054945,20,0.0,0,2.9450549450549453,10,72.91208791208791,15,91,8,33,91,37,1,32,55,37,8,29,45,60,63,32,26,3,1.1518987341772151,54.01273885350318,0.012658227848101266
PRV56969,1,1,10.0,10,0.0,0.0,3000.0,1068.0,6780.0,760.0,0.0,0,0.0,0,1.0,1,85.0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1.0,10.0,0.0
PRV56970,2,2,105.0,200,0.0,0.0,5500.0,1068.0,970.0,630.0,0.0,0,0.0,0,1.0,1,59.5,0,2,0,1,2,1,0,1,1,1,0,0,1,1,2,1,0,0,1.0,105.0,0.0
PRV56971,4,4,100.0,200,0.0,0.0,8337.5,1068.0,5245.0,297.5,0.0,0,0.0,0,3.0,6,74.25,0,4,1,1,4,2,0,0,2,1,0,3,2,4,4,1,3,1,1.0,100.0,0.0
PRV56972,48,45,495.0,3300,1.25,60.0,4504.375,445.0,2958.125,665.2083333333334,1.5416666666666667,20,0.0,0,2.7916666666666665,9,76.70833333333333,11,48,9,18,52,17,0,22,26,13,5,18,18,39,37,18,15,3,1.0666666666666667,220.0,0.0
PRV56973,17,17,307.05882352941177,1700,0.5882352941176471,10.0,3152.9411764705883,251.2941176470588,1778.8235294117646,867.6470588235294,0.0,0,0.0,0,2.176470588235294,7,75.41176470588235,3,17,2,8,25,2,0,4,8,5,2,5,8,11,13,4,5,1,1.0,193.33333333333331,0.0
PRV56974,1,1,80.0,80,0.0,0.0,9280.0,1068.0,2370.0,540.0,0.0,0,0.0,0,2.0,2,98.0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1.0,80.0,0.0
PRV56976,6,6,323.3333333333333,1600,0.0,0.0,1833.3333333333333,356.0,5996.666666666667,1723.3333333333333,3.8333333333333335,20,0.0,0,3.0,8,80.66666666666667,2,6,0,2,6,2,0,1,5,4,0,0,4,5,4,3,0,0,1.0,323.3333333333333,0.0
PRV56977,8,8,130.0,400,0.0,0.0,12073.75,801.0,2360.0,1035.0,0.875,7,0.0,0,2.25,6,78.125,2,8,1,3,8,4,0,5,8,6,4,2,3,7,6,3,3,2,1.0,130.0,0.0
PRV56978,120,97,200.25,2300,2.75,100.0,5183.0,605.0333333333333,2158.9166666666665,569.1666666666666,1.3833333333333333,20,0.0,0,2.2916666666666665,9,73.03333333333333,16,120,16,42,120,52,1,53,67,43,22,35,45,83,84,40,35,8,1.2371134020618557,53.4,0.010309278350515464
