Provider,IP_NumClaims,IP_NumBeneficiaries,IP_AvgReimbursement,IP_TotalReimbursement,IP_MaxReimbursement,IP_StdReimbursement,IP_MedianReimbursement,IP_AvgDeductible,IP_TotalDeductible,IP_AvgClaimDuration,IP_TotalClaimDuration,IP_MaxClaimDuration,IP_StdClaimDuration,IP_AvgAdmissionDuration,IP_TotalAdmissionDuration,IP_MaxAdmissionDuration,IP_StdAdmissionDuration,IP_NumAttendingPhysicians,IP_NumOperatingPhysicians,IP_NumOtherPhysicians,IP_ClaimsPerBeneficiary,IP_ReimbursementPerDay,IP_ReimbursementPerBeneficiary,IP_TotalPhysicians,IP_TotalUniqueDiagnoses,IP_TotalUniqueProcedures,OP_NumClaims,OP_NumBeneficiaries,OP_AvgReimbursement,OP_TotalReimbursement,OP_MaxReimbursement,OP_StdReimbursement,OP_MedianReimbursement,OP_AvgDeductible,OP_TotalDeductible,OP_AvgClaimDuration,OP_TotalClaimDuration,OP_MaxClaimDuration,OP_StdClaimDuration,OP_NumAttendingPhysicians,OP_NumOperatingPhysicians,OP_NumOtherPhysicians,OP_ClaimsPerBeneficiary,OP_ReimbursementPerDay,OP_ReimbursementPerBeneficiary,OP_TotalUniqueDiagnoses,OP_TotalUniqueProcedures,PotentialFraud
PRV56773,7.0,7.0,6857.142857142857,48000.0,16000.0,4375.255094603873,6000.0,1068.0,7476.0,6.285714285714286,44.0,13.0,3.903600291794133,6.285714285714286,44.0,13.0,3.903600291794133,2.0,1.0,1.0,1.0,1090.909090909091,6857.142857142857,4.0,61.0,1.0,36.0,27.0,464.72222222222223,16730.0,3300.0,857.6362402760979,85.0,6.111111111111111,220.0,0.6666666666666666,24.0,20.0,3.33809184158512,9.0,4.0,8.0,1.3333333333333333,697.0833333333334,619.6296296296297,81.0,0.0,0
PRV56774,1.0,1.0,4000.0,4000.0,4000.0,0.0,4000.0,1068.0,1068.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,1000.0,4000.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56775,3.0,3.0,9333.333333333334,28000.0,15000.0,5507.570547286102,9000.0,1068.0,3204.0,10.666666666666666,32.0,23.0,10.96965511460289,10.666666666666666,32.0,23.0,10.96965511460289,3.0,1.0,0.0,1.0,875.0,9333.333333333334,4.0,26.0,1.0,15.0,15.0,423.3333333333333,6350.0,3300.0,832.1114852046713,100.0,0.0,0.0,1.3333333333333333,20.0,20.0,5.163977794943222,11.0,3.0,3.0,1.0,317.5,423.3333333333333,43.0,0.0,0
PRV56777,13.0,13.0,8384.615384615385,109000.0,28000.0,6384.074737689892,6000.0,1068.0,13884.0,4.769230769230769,62.0,15.0,4.342692063567754,4.769230769230769,62.0,15.0,4.342692063567754,11.0,5.0,0.0,1.0,1758.0645161290322,8384.615384615385,16.0,107.0,8.0,31.0,31.0,133.8709677419355,4150.0,900.0,182.82372966612476,70.0,5.483870967741935,170.0,1.7096774193548387,53.0,19.0,4.518064101560142,27.0,5.0,11.0,1.0,78.30188679245283,133.8709677419355,81.0,0.0,0
PRV56778,15.0,15.0,7600.0,114000.0,24000.0,5949.789912257406,6000.0,1068.0,16020.0,5.266666666666667,79.0,12.0,3.195234546871921,5.6,84.0,17.0,4.084815085865489,13.0,6.0,2.0,1.0,1357.142857142857,7600.0,21.0,117.0,8.0,23.0,23.0,355.6521739130435,8180.0,2400.0,590.229740224143,90.0,0.8695652173913043,20.0,1.7391304347826086,40.0,20.0,5.762081310400609,19.0,5.0,4.0,1.0,204.5,355.6521739130435,64.0,0.0,0
PRV56780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,125.71428571428571,880.0,400.0,134.39458605875743,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,125.71428571428571,21.0,0.0,0
PRV56782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,109.0,312.53472222222223,90010.0,9030.0,770.910249011248,70.0,1.7708333333333333,510.0,1.7534722222222223,505.0,20.0,5.243046341583513,18.0,12.0,15.0,2.6422018348623855,178.23762376237624,825.7798165137615,613.0,0.0,0
PRV56783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,69.0,299.1764705882353,25430.0,3100.0,598.5502560049453,70.0,0.0,0.0,1.411764705882353,120.0,20.0,4.853310401029332,1.0,1.0,1.0,1.2318840579710144,211.91666666666666,368.5507246376812,185.0,0.0,0
PRV56784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,364.2105263157895,6920.0,2080.0,664.8585128471043,80.0,20.526315789473685,390.0,0.05263157894736842,1.0,1.0,0.22941573387056174,11.0,7.0,6.0,1.0555555555555556,6920.0,384.44444444444446,58.0,0.0,0
PRV56788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,116.0,282.8813559322034,50070.0,3300.0,568.3890238511952,70.0,0.96045197740113,170.0,1.271186440677966,225.0,20.0,4.543341188216265,6.0,6.0,4.0,1.5258620689655173,222.53333333333333,431.63793103448273,371.0,0.0,0
PRV56789,7.0,7.0,6857.142857142857,48000.0,18000.0,5669.467095138409,6000.0,1068.0,7476.0,4.571428571428571,32.0,12.0,3.866830866792722,4.571428571428571,32.0,12.0,3.866830866792722,3.0,3.0,2.0,1.0,1500.0,6857.142857142857,8.0,46.0,3.0,60.0,46.0,258.5,15510.0,2200.0,419.07009647875367,80.0,2.8333333333333335,170.0,0.7333333333333333,44.0,20.0,3.1238105080807124,5.0,4.0,3.0,1.3043478260869565,352.5,337.17391304347825,148.0,0.0,0
PRV56790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,64.0,384.5054945054945,34990.0,5400.0,837.8003789504245,80.0,0.43956043956043955,40.0,1.2527472527472527,114.0,20.0,4.278092530798708,13.0,10.0,7.0,1.421875,306.9298245614035,546.71875,225.0,0.0,0
PRV56791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,162.0,287.6824034334764,67030.0,3300.0,579.1802638281035,70.0,2.532188841201717,590.0,1.3562231759656653,316.0,20.0,4.513119513494102,6.0,5.0,3.0,1.4382716049382716,212.12025316455697,413.7654320987654,508.0,1.0,0
PRV56792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,307.5,2460.0,800.0,334.95202215072106,200.0,0.0,0.0,0.875,7.0,7.0,2.4748737341529163,4.0,1.0,2.0,1.0,351.42857142857144,307.5,20.0,0.0,0
PRV56793,3.0,2.0,14666.666666666666,44000.0,20000.0,6110.100926607787,16000.0,1068.0,3204.0,4.0,12.0,5.0,1.7320508075688772,4.0,12.0,5.0,1.7320508075688772,2.0,3.0,1.0,1.5,3666.6666666666665,22000.0,6.0,21.0,2.0,28.0,27.0,440.35714285714283,12330.0,3300.0,806.4943899731734,100.0,0.0,0.0,2.1785714285714284,61.0,20.0,5.689845219717196,12.0,2.0,6.0,1.037037037037037,202.13114754098362,456.6666666666667,68.0,0.0,0
PRV56796,3.0,3.0,16333.333333333334,49000.0,26000.0,12662.279942148387,21000.0,1068.0,2136.0,4.0,12.0,5.0,1.0,4.0,12.0,5.0,1.0,3.0,2.0,0.0,1.0,4083.3333333333335,16333.333333333334,5.0,24.0,2.0,89.0,84.0,252.69662921348313,22490.0,3600.0,524.7483467099942,60.0,3.707865168539326,330.0,0.6629213483146067,59.0,20.0,2.832216527678049,42.0,15.0,24.0,1.0595238095238095,381.1864406779661,267.73809523809524,218.0,0.0,0
PRV56797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,252.0,1260.0,800.0,324.530430006186,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,252.0,6.0,0.0,0
PRV56798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,420.8333333333333,10100.0,2400.0,641.173629517314,145.0,1.6666666666666667,40.0,2.375,57.0,20.0,5.911025071111131,16.0,5.0,8.0,1.0909090909090908,177.19298245614036,459.09090909090907,73.0,0.0,0
PRV56800,7.0,6.0,13142.857142857143,92000.0,20000.0,6618.876325292973,15000.0,1068.0,7476.0,8.285714285714286,58.0,14.0,4.923220007078217,8.285714285714286,58.0,14.0,4.923220007078217,4.0,4.0,2.0,1.1666666666666667,1586.2068965517242,15333.333333333334,10.0,61.0,6.0,50.0,43.0,176.6,8830.0,900.0,209.05628575157675,80.0,1.8,90.0,1.38,69.0,20.0,4.750467216549358,16.0,3.0,10.0,1.1627906976744187,127.97101449275362,205.34883720930233,132.0,0.0,0
PRV56801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,328.4,8210.0,3300.0,752.1950101757744,60.0,1.6,40.0,2.76,69.0,20.0,6.590902821313632,11.0,4.0,7.0,1.0416666666666667,118.98550724637681,342.0833333333333,56.0,0.0,0
PRV56802,13.0,11.0,14230.76923076923,185000.0,53000.0,15541.09523250022,9000.0,1068.0,13884.0,4.384615384615385,57.0,12.0,3.500915631147123,4.384615384615385,57.0,12.0,3.500915631147123,1.0,1.0,0.0,1.1818181818181819,3245.6140350877195,16818.18181818182,2.0,109.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56803,8.0,8.0,12500.0,100000.0,28000.0,8618.916073713346,10500.0,1068.0,7476.0,6.625,53.0,22.0,7.20986427452992,6.625,53.0,22.0,7.20986427452992,8.0,6.0,2.0,1.0,1886.7924528301887,12500.0,16.0,65.0,7.0,787.0,408.0,278.80559085133416,219420.0,14070.0,713.6738598180068,80.0,1.9059720457433291,1500.0,1.6162642947903432,1272.0,20.0,4.935475750806843,124.0,65.0,86.0,1.928921568627451,172.5,537.7941176470588,1416.0,0.0,0
PRV56805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.0,0
PRV56807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,85.0,249.8901098901099,22740.0,3500.0,550.2999071324542,70.0,4.285714285714286,390.0,1.2637362637362637,115.0,20.0,4.644794373717179,2.0,2.0,2.0,1.0705882352941176,197.7391304347826,267.52941176470586,213.0,0.0,0
PRV56808,47.0,47.0,9170.212765957447,431000.0,54000.0,9551.506024970664,7000.0,1068.0,50196.0,4.404255319148936,207.0,24.0,3.7628595420763458,4.404255319148936,207.0,24.0,3.7628595420763458,1.0,1.0,0.0,1.0,2082.1256038647343,9170.212765957447,2.0,321.0,26.0,15.0,15.0,174.0,2610.0,1500.0,370.8831159735985,70.0,0.0,0.0,1.3333333333333333,20.0,20.0,5.163977794943222,13.0,1.0,3.0,1.0,130.5,174.0,30.0,0.0,1
PRV56809,4.0,4.0,7750.0,31000.0,13000.0,5560.275772537426,9000.0,1068.0,4272.0,4.5,18.0,10.0,3.696845502136472,4.5,18.0,10.0,3.696845502136472,1.0,1.0,0.0,1.0,1722.2222222222222,7750.0,2.0,29.0,4.0,40.0,37.0,356.75,14270.0,3300.0,733.9824196175902,100.0,1.5,60.0,1.15,46.0,20.0,4.4001748217018,12.0,7.0,10.0,1.0810810810810811,310.2173913043478,385.6756756756757,102.0,0.0,0
PRV56810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,563.5714285714286,7890.0,2900.0,902.4804037323354,70.0,0.0,0.0,2.857142857142857,40.0,20.0,7.262730392025629,7.0,2.0,2.0,1.0,197.25,563.5714285714286,44.0,0.0,0
PRV56811,8.0,8.0,11375.0,91000.0,35000.0,10377.688980280174,8000.0,1068.0,7476.0,5.375,43.0,10.0,2.615202805574687,5.375,43.0,10.0,2.615202805574687,7.0,6.0,1.0,1.0,2116.279069767442,11375.0,14.0,66.0,6.0,54.0,52.0,278.7037037037037,15050.0,3300.0,613.3700483496392,50.0,5.185185185185185,280.0,1.2962962962962963,70.0,20.0,3.9650816909885274,37.0,5.0,17.0,1.0384615384615385,215.0,289.4230769230769,106.0,0.0,0
PRV56813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,83.0,320.188679245283,33940.0,3300.0,613.5920486417128,80.0,3.207547169811321,340.0,1.4245283018867925,151.0,20.0,4.7927487156716575,14.0,7.0,10.0,1.2771084337349397,224.7682119205298,408.9156626506024,233.0,0.0,0
PRV56816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,469.3333333333333,7040.0,2100.0,639.5251214396358,100.0,0.0,0.0,1.4,21.0,20.0,5.151976042535247,13.0,2.0,2.0,1.0,335.23809523809524,469.3333333333333,55.0,0.0,0
PRV56818,4.0,4.0,11000.0,44000.0,26000.0,10132.456102380444,7000.0,1068.0,4272.0,4.75,19.0,7.0,2.217355782608345,4.75,19.0,7.0,2.217355782608345,3.0,4.0,1.0,1.0,2315.7894736842104,11000.0,8.0,32.0,8.0,16.0,13.0,96.25,1540.0,400.0,105.88515791491584,65.0,0.0,0.0,0.25,4.0,4.0,1.0,12.0,3.0,5.0,1.2307692307692308,385.0,118.46153846153847,33.0,0.0,0
PRV56819,24.0,22.0,9125.0,219000.0,57000.0,10967.590595853808,6000.0,1068.0,24564.0,6.708333333333333,161.0,35.0,7.250062468496492,6.708333333333333,161.0,35.0,7.250062468496492,3.0,3.0,2.0,1.0909090909090908,1360.248447204969,9954.545454545454,8.0,160.0,17.0,1.0,1.0,1900.0,1900.0,1900.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1900.0,1.0,0.0,0
PRV56820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,164.0,820.0,300.0,124.61942063739504,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.25,0.0,205.0,11.0,0.0,0
PRV56821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,263.3333333333333,3160.0,2000.0,564.7901192371188,50.0,5.833333333333333,70.0,1.6666666666666667,20.0,20.0,5.773502691896257,12.0,1.0,3.0,1.0909090909090908,158.0,287.27272727272725,24.0,0.0,0
PRV56823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,351.1111111111111,6320.0,1900.0,520.0779227689193,145.0,0.5555555555555556,10.0,2.2222222222222223,40.0,20.0,5.652230747085672,8.0,2.0,8.0,1.2,158.0,421.3333333333333,56.0,0.0,0
PRV56824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,125.0,349.55882352941177,47540.0,3300.0,689.9069906686119,80.0,0.9558823529411765,130.0,1.4264705882352942,194.0,20.0,4.6246238733002825,2.0,2.0,0.0,1.088,245.05154639175257,380.32,309.0,0.0,0
PRV56826,4.0,4.0,4500.0,18000.0,7000.0,2380.4761428476168,4500.0,1068.0,4272.0,3.75,15.0,6.0,2.629955639676583,3.75,15.0,6.0,2.629955639676583,3.0,2.0,0.0,1.0,1200.0,4500.0,5.0,37.0,2.0,20.0,20.0,143.5,2870.0,500.0,133.34857369039668,100.0,4.5,90.0,1.3,26.0,20.0,4.600915240757167,12.0,4.0,6.0,1.0,110.38461538461539,143.5,64.0,0.0,0
PRV56828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,131.0,285.28169014084506,40510.0,3300.0,504.78236819132206,100.0,2.816901408450704,400.0,1.204225352112676,171.0,20.0,4.169355839823345,21.0,16.0,18.0,1.083969465648855,236.90058479532163,309.23664122137404,292.0,0.0,0
PRV56829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,95.0,291.55440414507774,56270.0,4800.0,575.8921235007385,80.0,1.761658031088083,340.0,2.0,386.0,20.0,5.464849799704778,2.0,2.0,2.0,2.031578947368421,145.77720207253887,592.3157894736842,421.0,0.0,0
PRV56830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,940.0,6580.0,3300.0,1512.5365009369746,80.0,14.285714285714286,100.0,7.0,49.0,20.0,8.621678104251709,2.0,1.0,1.0,1.0,134.28571428571428,940.0,31.0,0.0,0
PRV56831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,152.0,760.0,500.0,197.66132651583618,90.0,0.0,0.0,2.2,11.0,11.0,4.919349550499537,4.0,1.0,2.0,1.0,69.0909090909091,152.0,14.0,0.0,0
PRV56832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,683.6363636363636,7520.0,4000.0,1271.9298151020184,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,683.6363636363636,14.0,0.0,0
PRV56833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,88.75,710.0,500.0,169.06782240103695,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.1428571428571428,0.0,101.42857142857143,25.0,0.0,0
PRV56834,1.0,1.0,3000.0,3000.0,3000.0,0.0,3000.0,1068.0,1068.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1500.0,3000.0,1.0,9.0,0.0,15.0,5.0,256.6666666666667,3850.0,1900.0,485.49925212045775,60.0,0.0,0.0,0.06666666666666667,1.0,1.0,0.2581988897471611,7.0,4.0,5.0,3.0,3850.0,770.0,31.0,0.0,0
PRV56835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,52.0,239.2233009708738,24640.0,3300.0,532.1537617253198,70.0,2.8155339805825244,290.0,0.6407766990291263,66.0,20.0,3.0896867311600773,6.0,5.0,5.0,1.9807692307692308,373.3333333333333,473.84615384615387,213.0,0.0,0
PRV56836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,246.66666666666666,740.0,600.0,307.4627348693388,100.0,0.0,0.0,1.3333333333333333,4.0,4.0,2.3094010767585034,2.0,0.0,1.0,1.0,185.0,246.66666666666666,5.0,0.0,0
PRV56837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,27.0,408.8095238095238,17170.0,3300.0,748.8469262349115,100.0,2.142857142857143,90.0,3.238095238095238,136.0,20.0,6.92048751916392,3.0,3.0,3.0,1.5555555555555556,126.25,635.925925925926,115.0,0.0,0
PRV56839,2.0,2.0,7500.0,15000.0,9000.0,2121.3203435596424,7500.0,1068.0,2136.0,3.0,6.0,4.0,1.4142135623730951,3.0,6.0,4.0,1.4142135623730951,2.0,1.0,1.0,1.0,2500.0,7500.0,4.0,17.0,2.0,10.0,10.0,287.0,2870.0,1800.0,560.9327549319576,60.0,0.0,0.0,2.8,28.0,20.0,6.338594306135846,8.0,2.0,2.0,1.0,102.5,287.0,24.0,0.0,0
PRV56840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,33.0,214.4943820224719,19090.0,1800.0,374.53914480439414,80.0,6.51685393258427,580.0,1.3595505617977528,121.0,20.0,4.43192752805049,10.0,4.0,10.0,2.696969696969697,157.76859504132233,578.4848484848485,197.0,0.0,0
PRV56843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,430.0,860.0,800.0,523.2590180780452,430.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,430.0,11.0,0.0,0
PRV56845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,66.66666666666667,600.0,200.0,57.445626465380286,40.0,14.444444444444445,130.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,66.66666666666667,24.0,0.0,0
PRV56846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,334.2857142857143,7020.0,3300.0,716.5442863394518,80.0,1.4285714285714286,30.0,0.047619047619047616,1.0,1.0,0.21821789023599236,5.0,3.0,3.0,2.3333333333333335,7020.0,780.0,58.0,0.0,0
PRV56850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,273.52941176470586,4650.0,1600.0,460.8001353145226,90.0,9.411764705882353,160.0,1.1764705882352942,20.0,20.0,4.85071250072666,4.0,2.0,2.0,2.8333333333333335,232.5,775.0,43.0,0.0,0
PRV56851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,369.0,7380.0,2000.0,552.5624518168917,100.0,3.0,60.0,0.8,16.0,14.0,3.1388901826835816,5.0,5.0,4.0,2.857142857142857,461.25,1054.2857142857142,62.0,0.0,0
PRV56852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,98.0,1960.0,700.0,147.84771681842454,70.0,4.5,90.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2.2222222222222223,0.0,217.77777777777777,50.0,0.0,0
PRV56853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,197.77777777777777,5340.0,2400.0,463.4596765575963,70.0,1.4814814814814814,40.0,2.3703703703703702,64.0,20.0,5.968817355790059,3.0,2.0,2.0,4.5,83.4375,890.0,82.0,0.0,0
PRV56854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,200.0,600.0,500.0,264.5751311064591,100.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.5773502691896258,2.0,0.0,1.0,1.0,600.0,200.0,10.0,0.0,0
PRV56855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,72.5,290.0,200.0,89.58236433584459,40.0,25.0,100.0,3.5,14.0,14.0,7.0,2.0,1.0,1.0,1.3333333333333333,20.714285714285715,96.66666666666667,12.0,0.0,0
