Provider,IP_NumClaims,IP_NumBeneficiaries,IP_AvgReimbursement,IP_TotalReimbursement,IP_MaxReimbursement,IP_StdReimbursement,IP_MedianReimbursement,IP_AvgDeductible,IP_TotalDeductible,IP_AvgClaimDuration,IP_TotalClaimDuration,IP_MaxClaimDuration,IP_StdClaimDuration,IP_AvgAdmissionDuration,IP_TotalAdmissionDuration,IP_MaxAdmissionDuration,IP_StdAdmissionDuration,IP_NumAttendingPhysicians,IP_NumOperatingPhysicians,IP_NumOtherPhysicians,IP_ClaimsPerBeneficiary,IP_ReimbursementPerDay,IP_ReimbursementPerBeneficiary,IP_TotalPhysicians,IP_TotalUniqueDiagnoses,IP_TotalUniqueProcedures
PRV56218,6,6,5833.333333333333,35000,8000,1834.847859269718,6000.0,1068.0,6408.0,7.666666666666667,46,17,5.819507424745385,7.666666666666667,46,17,5.819507424745385,5,5,2,1.0,760.8695652173913,5833.333333333333,12,47,6
PRV56219,4,4,11500.0,46000,20000,5686.2407030773265,9000.0,1068.0,3204.0,9.25,37,16,5.123475382979799,9.25,37,16,5.123475382979799,4,0,1,1.0,1243.2432432432433,11500.0,5,30,0
PRV56220,3,3,5666.666666666667,17000,7000,1154.7005383792516,5000.0,1068.0,3204.0,4.333333333333333,13,6,1.5275252316519465,4.333333333333333,13,6,1.5275252316519465,3,2,0,1.0,1307.6923076923076,5666.666666666667,5,27,4
PRV56221,18,17,7777.777777777777,140000,48000,10800.629369219268,4000.0,1068.0,19224.0,4.611111111111111,83,17,4.299642788020322,4.611111111111111,83,17,4.299642788020322,12,9,4,1.0588235294117647,1686.7469879518073,8235.29411764706,25,141,10
PRV56224,4,4,7750.0,31000,14000,4349.3294502332965,6500.0,1068.0,4272.0,2.25,9,3,0.9574271077563381,2.25,9,3,0.9574271077563381,4,0,2,1.0,3444.4444444444443,7750.0,6,34,0
PRV56225,50,48,12200.0,610000,74000,14235.626478117845,8500.0,1068.0,52332.0,6.68,334,35,5.91587280292673,6.68,334,35,5.91587280292673,5,4,2,1.0416666666666667,1826.3473053892214,12708.333333333334,11,355,23
PRV56227,1,1,4000.0,4000,4000,0.0,4000.0,1068.0,1068.0,2.0,2,2,0.0,2.0,2,2,0.0,1,0,0,1.0,2000.0,4000.0,1,10,0
PRV56231,32,29,10943.75,350200,57000,12835.860489898176,7000.0,1068.0,34176.0,4.59375,147,21,4.195691914948152,4.59375,147,21,4.195691914948152,11,10,2,1.103448275862069,2382.312925170068,12075.862068965518,23,216,17
PRV56235,14,14,9714.285714285714,136000,41000,9933.847123915219,6000.0,1068.0,14952.0,7.357142857142857,103,26,7.791584640417583,7.357142857142857,103,26,7.791584640417583,13,8,2,1.0,1320.388349514563,9714.285714285714,23,121,12
PRV56236,7,6,6428.571428571428,45000,13000,4314.979445958882,5000.0,1068.0,7476.0,4.428571428571429,31,11,3.4572215654165053,4.428571428571429,31,11,3.4572215654165053,7,5,1,1.1666666666666667,1451.6129032258063,7500.0,13,50,6
PRV56238,4,3,16750.0,67000,42000,17017.148213885113,10000.0,1068.0,4272.0,7.25,29,10,3.593976442141304,7.25,29,10,3.593976442141304,3,3,1,1.3333333333333333,2310.344827586207,22333.333333333332,7,36,4
PRV56242,1,1,7000.0,7000,7000,0.0,7000.0,1068.0,1068.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1,0,1.0,,7000.0,2,10,1
PRV56243,78,68,8924.358974358975,696100,50000,7794.240062711576,8000.0,1068.0,77964.0,4.756410256410256,371,20,4.013567566233887,4.756410256410256,371,20,4.013567566233887,36,26,16,1.1470588235294117,1876.2803234501348,10236.764705882353,78,500,42
PRV56247,2,2,6000.0,12000,9000,4242.640687119285,6000.0,1068.0,2136.0,1.0,2,2,1.4142135623730951,1.0,2,2,1.4142135623730951,2,1,0,1.0,6000.0,6000.0,3,15,1
PRV56249,56,54,10303.57142857143,577000,46000,9166.975594951782,8000.0,1068.0,58740.0,6.464285714285714,362,35,7.016770263808339,6.464285714285714,362,35,7.016770263808339,12,12,3,1.037037037037037,1593.9226519337017,10685.185185185184,27,414,34
PRV56253,63,54,9119.047619047618,574500,51000,8103.520882384658,7000.0,1068.0,67284.0,5.809523809523809,366,28,5.653594753831672,5.809523809523809,366,28,5.653594753831672,7,6,0,1.1666666666666667,1569.672131147541,10638.888888888889,13,449,31
PRV56256,11,11,7636.363636363636,84000,14000,4080.998095386159,6000.0,1068.0,11748.0,4.090909090909091,45,16,4.482288376589473,4.090909090909091,45,16,4.482288376589473,9,5,2,1.0,1866.6666666666667,7636.363636363636,16,80,9
PRV56257,17,14,8705.882352941177,148000,34000,8083.661808567582,7000.0,1068.0,18156.0,6.823529411764706,116,25,6.002450479987809,6.823529411764706,116,25,6.002450479987809,2,2,0,1.2142857142857142,1275.8620689655172,10571.42857142857,4,112,13
PRV56259,16,15,6750.0,108000,24000,5385.164807134504,5500.0,1068.0,17088.0,5.625,90,32,7.605918747922568,6.125,98,32,7.544313531837517,14,6,4,1.0666666666666667,1102.0408163265306,7200.0,24,129,9
PRV56260,55,49,10000.0,550000,55000,9946.151312237611,8000.0,1068.0,57672.0,4.418181818181818,243,14,3.172164286827884,4.418181818181818,243,14,3.172164286827884,6,5,0,1.1224489795918366,2263.374485596708,11224.489795918367,11,381,35
PRV56263,2,2,10000.0,20000,13000,4242.640687119285,10000.0,1068.0,2136.0,2.5,5,3,0.7071067811865476,2.5,5,3,0.7071067811865476,2,1,0,1.0,4000.0,10000.0,3,12,1
PRV56264,19,15,8684.21052631579,165000,54000,11823.012548880854,5000.0,1068.0,19224.0,7.0,133,32,8.660254037844387,7.0,133,32,8.660254037844387,9,7,1,1.2666666666666666,1240.6015037593984,11000.0,17,142,10
PRV56265,20,19,8950.0,179000,32000,8198.042128267098,6500.0,1068.0,21360.0,5.6,112,21,5.205260497045778,5.6,112,21,5.205260497045778,3,2,1,1.0526315789473684,1598.2142857142858,9421.052631578947,6,143,15
PRV56268,61,57,10772.131147540984,657100,47000,9685.352018168827,8000.0,1068.0,63012.0,6.885245901639344,420,36,7.726789675442485,6.934426229508197,423,35,7.769317542871267,47,37,13,1.0701754385964912,1553.4278959810874,11528.070175438597,97,410,38
PRV56269,8,8,10125.0,81000,22000,7567.552916422663,7500.0,1068.0,8544.0,4.625,37,12,3.2923070504261465,4.625,37,12,3.2923070504261465,5,3,1,1.0,2189.189189189189,10125.0,9,68,4
PRV56271,1,1,6000.0,6000,6000,0.0,6000.0,1068.0,1068.0,1.0,1,1,0.0,1.0,1,1,0.0,1,1,0,1.0,6000.0,6000.0,2,9,1
PRV56274,4,4,5500.0,22000,12000,5000.0,5000.0,1068.0,4272.0,5.25,21,10,4.425306015783918,5.25,21,10,4.425306015783918,3,2,0,1.0,1047.6190476190477,5500.0,5,34,2
PRV56276,1,1,13000.0,13000,13000,0.0,13000.0,,0.0,15.0,15,15,0.0,15.0,15,15,0.0,0,1,0,1.0,866.6666666666666,13000.0,1,9,1
PRV56285,13,12,10769.23076923077,140000,50000,12262.095023240294,7000.0,1068.0,13884.0,7.230769230769231,94,35,9.093531090412991,7.230769230769231,94,35,9.093531090412991,2,3,1,1.0833333333333333,1489.3617021276596,11666.666666666666,6,107,11
PRV56286,1,1,23000.0,23000,23000,0.0,23000.0,1068.0,1068.0,15.0,15,15,0.0,15.0,15,15,0.0,1,1,0,1.0,1533.3333333333333,23000.0,2,10,1
PRV56288,2,2,12000.0,24000,15000,4242.640687119285,12000.0,1068.0,2136.0,2.5,5,3,0.7071067811865476,2.5,5,3,0.7071067811865476,2,2,0,1.0,4800.0,12000.0,4,19,2
PRV56289,5,5,5600.0,28000,10000,2880.972058177587,4000.0,1068.0,5340.0,4.0,20,7,2.3452078799117144,4.0,20,7,2.3452078799117144,4,1,0,1.0,1400.0,5600.0,5,41,2
PRV56329,14,13,12642.857142857143,177000,32000,7571.273064959144,11500.0,1068.0,14952.0,5.714285714285714,80,11,3.1483468538405854,5.714285714285714,80,11,3.1483468538405854,2,3,1,1.0769230769230769,2212.5,13615.384615384615,6,113,14
PRV56335,18,18,8666.666666666666,156000,29000,6677.442271867099,7000.0,1068.0,19224.0,5.0,90,26,5.520017050272048,5.0,90,26,5.520017050272048,3,4,1,1.0,1733.3333333333333,8666.666666666666,8,120,13
PRV56336,21,21,11285.714285714286,237000,39000,9701.251760174338,9000.0,1068.0,22428.0,4.571428571428571,96,11,2.9252594512526335,4.571428571428571,96,11,2.9252594512526335,1,1,1,1.0,2468.75,11285.714285714286,3,170,13
PRV56338,10,10,9740.0,97400,28000,8017.231442337187,7000.0,1068.0,10680.0,5.2,52,14,4.049691346263318,5.2,52,14,4.049691346263318,3,2,0,1.0,1873.076923076923,9740.0,5,80,6
PRV56339,1,1,9000.0,9000,9000,0.0,9000.0,1068.0,1068.0,3.0,3,3,0.0,3.0,3,3,0.0,1,1,0,1.0,3000.0,9000.0,2,3,1
PRV56340,3,3,19000.0,57000,48000,25119.71337416094,5000.0,1068.0,3204.0,6.0,18,13,6.244997998398398,6.0,18,13,6.244997998398398,1,2,0,1.0,3166.6666666666665,19000.0,3,25,5
PRV56341,1,1,18000.0,18000,18000,0.0,18000.0,1068.0,1068.0,5.0,5,5,0.0,5.0,5,5,0.0,1,1,0,1.0,3600.0,18000.0,2,9,1
PRV56342,5,5,10400.0,52000,20000,5941.3803110051795,10000.0,1068.0,5340.0,2.6,13,5,1.51657508881031,2.6,13,5,1.51657508881031,1,4,1,1.0,4000.0,10400.0,6,40,5
PRV56347,9,8,10555.555555555555,95000,41000,12400.71682515885,5000.0,1068.0,9612.0,4.444444444444445,40,13,4.034572812303401,4.444444444444445,40,13,4.034572812303401,2,2,1,1.125,2375.0,11875.0,5,72,6
PRV56349,31,23,8935.483870967742,277000,43000,8574.907128247192,6000.0,1068.0,30972.0,3.870967741935484,120,14,3.0082324321088287,3.870967741935484,120,14,3.0082324321088287,14,11,1,1.3478260869565217,2308.3333333333335,12043.478260869566,26,229,19
PRV56350,66,57,11818.181818181818,780000,57000,10795.881110453607,8000.0,1068.0,69420.0,5.287878787878788,349,24,4.7709542716321085,5.287878787878788,349,24,4.7709542716321085,42,28,11,1.1578947368421053,2234.9570200573066,13684.21052631579,81,445,32
PRV56352,4,4,8750.0,35000,18000,6898.067362191626,7000.0,1068.0,4272.0,8.5,34,21,8.504900548115382,8.5,34,21,8.504900548115382,2,1,0,1.0,1029.4117647058824,8750.0,3,31,2
PRV56354,3,3,22333.333333333332,67000,57000,30038.86371574886,6000.0,1068.0,3204.0,5.666666666666667,17,8,2.5166114784235836,5.666666666666667,17,8,2.5166114784235836,3,1,1,1.0,3941.176470588235,22333.333333333332,5,26,2
PRV56355,4,4,10750.0,43000,25000,9945.685831890461,8000.0,1068.0,4272.0,4.25,17,5,0.957427107756338,4.25,17,5,0.957427107756338,2,3,1,1.0,2529.4117647058824,10750.0,6,36,4
PRV56361,7,6,7571.428571428572,53000,12000,4035.5562548072958,10000.0,1068.0,7476.0,4.571428571428571,32,17,5.623081683476386,4.571428571428571,32,17,5.623081683476386,4,2,2,1.1666666666666667,1656.25,8833.333333333334,8,50,4
PRV56368,1,1,4000.0,4000,4000,0.0,4000.0,1068.0,1068.0,4.0,4,4,0.0,4.0,4,4,0.0,1,0,0,1.0,1000.0,4000.0,1,7,0
PRV56384,2,2,9000.0,18000,14000,7071.067811865475,9000.0,1068.0,2136.0,8.0,16,11,4.242640687119285,8.0,16,11,4.242640687119285,1,0,0,1.0,1125.0,9000.0,1,14,0
PRV56390,2,2,20000.0,40000,29000,12727.922061357855,20000.0,1068.0,2136.0,15.5,31,27,16.263455967290593,15.5,31,27,16.263455967290593,2,1,0,1.0,1290.3225806451612,20000.0,3,18,1
PRV56392,6,2,6333.333333333333,38000,11000,2875.1811537130434,6000.0,1068.0,6408.0,9.5,57,35,12.739701723352868,9.5,57,35,12.739701723352868,2,2,0,3.0,666.6666666666666,19000.0,4,49,4
PRV56395,7,7,15285.714285714286,107000,37000,12120.427463780388,11000.0,1068.0,7476.0,5.0,35,10,3.4641016151377544,5.0,35,10,3.4641016151377544,2,1,0,1.0,3057.1428571428573,15285.714285714286,3,61,4
PRV56396,32,24,8406.25,269000,29000,6810.14127559395,6500.0,1068.0,32040.0,6.625,212,35,7.482237029641733,6.625,212,35,7.482237029641733,2,2,0,1.3333333333333333,1268.867924528302,11208.333333333334,4,246,22
PRV56398,1,1,4000.0,4000,4000,0.0,4000.0,1068.0,1068.0,6.0,6,6,0.0,6.0,6,6,0.0,1,0,0,1.0,666.6666666666666,4000.0,1,9,0
PRV56400,3,3,16333.333333333334,49000,28000,12013.880860626732,17000.0,1068.0,3204.0,9.0,27,24,13.0,9.0,27,24,13.0,2,1,1,1.0,1814.8148148148148,16333.333333333334,4,20,2
PRV56403,10,8,6700.0,67000,15000,4110.960958218893,5000.0,1068.0,9612.0,3.6,36,14,3.921450978627398,3.6,36,14,3.921450978627398,4,3,1,1.25,1861.111111111111,8375.0,8,71,5
PRV56407,5,5,6600.0,33000,10000,4159.326868617084,9000.0,1068.0,5340.0,6.2,31,13,5.215361924162119,6.2,31,13,5.215361924162119,5,2,1,1.0,1064.516129032258,6600.0,8,44,6
PRV56408,3,3,21000.0,63000,57000,31320.91952673165,6000.0,1068.0,3204.0,17.0,51,35,16.09347693943108,17.0,51,35,16.09347693943108,2,2,0,1.0,1235.2941176470588,21000.0,4,22,4
PRV56411,4,4,24500.0,98000,80000,37063.00941190106,7500.0,1068.0,4272.0,2.25,9,4,1.5,2.25,9,4,1.5,2,3,1,1.0,10888.888888888889,24500.0,6,33,6
PRV56412,9,8,9666.666666666666,87000,21000,6652.0673478250355,7000.0,1068.0,9612.0,5.777777777777778,52,10,2.8625940062196116,5.777777777777778,52,10,2.8625940062196116,1,1,1,1.125,1673.076923076923,10875.0,3,81,5
PRV56416,214,189,10920.794392523365,2337050,57000,10714.073050796731,8000.0,1068.0,223212.0,6.411214953271028,1372,35,6.432682500385145,6.411214953271028,1372,35,6.432682500385145,12,16,5,1.1322751322751323,1703.3892128279883,12365.343915343916,33,1201,94
PRV56421,46,39,10586.95652173913,487000,79000,13225.52429031164,7000.0,1068.0,45924.0,5.913043478260869,272,28,6.19256215850568,5.913043478260869,272,28,6.19256215850568,1,1,0,1.1794871794871795,1790.4411764705883,12487.179487179486,2,309,34
PRV56423,2,2,7000.0,14000,9000,2828.42712474619,7000.0,1068.0,2136.0,1.5,3,2,0.7071067811865476,1.5,3,2,0.7071067811865476,2,1,0,1.0,4666.666666666667,7000.0,3,16,2
PRV56425,8,8,5500.0,44000,12000,4242.640687119285,3500.0,1068.0,8544.0,6.0,48,15,4.65985898008574,6.0,48,15,4.65985898008574,7,3,2,1.0,916.6666666666666,5500.0,12,65,4
PRV56428,8,8,12375.0,99000,32000,8943.273609654514,11000.0,1068.0,8544.0,5.375,43,9,2.8753881725529062,5.375,43,9,2.8753881725529062,5,2,1,1.0,2302.3255813953488,12375.0,8,56,4
PRV56432,6,5,8000.0,48000,19000,6066.30035524124,5500.0,1068.0,5340.0,4.166666666666667,25,13,4.750438576243952,4.166666666666667,25,13,4.750438576243952,4,3,2,1.2,1920.0,9600.0,9,47,4
PRV56435,4,4,7500.0,30000,17000,7325.75365861197,6500.0,1068.0,4272.0,5.5,22,9,3.696845502136472,5.5,22,9,3.696845502136472,3,2,1,1.0,1363.6363636363637,7500.0,6,33,3
PRV56437,39,32,7338.461538461538,286200,23000,4795.206783566898,7000.0,1068.0,40584.0,5.564102564102564,217,35,6.620521810388919,5.564102564102564,217,35,6.620521810388919,4,3,2,1.21875,1318.89400921659,8943.75,9,277,21
PRV56438,64,60,12484.375,799000,57000,12635.289693351737,6500.0,1068.0,66216.0,5.890625,377,31,5.191926539395198,5.890625,377,31,5.191926539395198,17,17,2,1.0666666666666667,2119.363395225464,13316.666666666666,36,430,40
PRV56442,81,74,10938.271604938273,886000,57000,10237.609192350948,8000.0,1068.0,83304.0,5.703703703703703,462,28,4.815195853868366,5.703703703703703,462,28,4.815195853868366,48,35,11,1.0945945945945945,1917.7489177489178,11972.972972972973,94,524,48
PRV56445,32,30,6562.5,210000,21000,4362.135464018926,5000.0,1068.0,34176.0,4.40625,141,27,4.585104740774301,4.40625,141,27,4.585104740774301,9,7,0,1.0666666666666667,1489.3617021276596,7000.0,16,219,15
PRV56449,13,13,13307.692307692309,173000,57000,14710.453286606633,9000.0,1068.0,13884.0,6.0,78,29,7.245688373094719,8.0,104,35,10.8397416943394,9,9,3,1.0,1663.4615384615386,13307.692307692309,21,109,10
PRV56452,4,4,6750.0,27000,14000,4856.267428111155,4500.0,1068.0,4272.0,3.25,13,5,1.4999999999999998,3.25,13,5,1.4999999999999998,3,0,1,1.0,2076.923076923077,6750.0,4,29,0
PRV56456,14,10,7071.428571428572,99000,14000,3730.627617115171,8000.0,1068.0,14952.0,5.428571428571429,76,17,4.535573676110727,5.428571428571429,76,17,4.535573676110727,5,2,2,1.4,1302.6315789473683,9900.0,9,112,8
PRV56458,7,6,5714.285714285715,40000,10000,2429.9715851758237,5000.0,1068.0,6408.0,2.5714285714285716,18,4,0.9759000729485331,2.5714285714285716,18,4,0.9759000729485331,5,1,0,1.1666666666666667,2222.222222222222,6666.666666666667,6,53,1
PRV56461,10,10,10000.0,100000,28000,9614.803401237305,5000.0,1068.0,10680.0,5.5,55,17,4.904646323187388,5.5,55,17,4.904646323187388,9,6,4,1.0,1818.1818181818182,10000.0,19,73,8
PRV56468,5,4,8000.0,40000,16000,4949.747468305833,8000.0,1068.0,5340.0,7.2,36,12,3.834057902536163,7.2,36,12,3.834057902536163,5,2,2,1.25,1111.111111111111,10000.0,9,41,4
PRV56469,36,31,11138.888888888889,401000,57000,12504.062831799405,7500.0,1068.0,37380.0,5.944444444444445,214,34,6.453988553907441,5.944444444444445,214,34,6.453988553907441,25,14,7,1.1612903225806452,1873.8317757009345,12935.483870967742,46,268,22
PRV56470,5,4,5600.0,28000,11000,3435.1128074635335,4000.0,1068.0,5340.0,4.6,23,12,4.39317652729776,4.6,23,12,4.39317652729776,2,1,1,1.25,1217.391304347826,7000.0,4,28,1
PRV56473,7,7,9000.0,63000,16000,6137.317546507323,8000.0,1068.0,7476.0,7.857142857142857,55,17,6.4402011207873375,7.857142857142857,55,17,6.4402011207873375,7,5,3,1.0,1145.4545454545455,9000.0,15,59,5
PRV56474,1,1,7000.0,7000,7000,0.0,7000.0,1068.0,1068.0,12.0,12,12,0.0,12.0,12,12,0.0,1,0,0,1.0,583.3333333333334,7000.0,1,9,0
PRV56476,1,1,6000.0,6000,6000,0.0,6000.0,1068.0,1068.0,6.0,6,6,0.0,6.0,6,6,0.0,1,1,0,1.0,1000.0,6000.0,2,7,1
PRV56478,67,54,9156.716417910447,613500,57000,9063.03220181248,7000.0,1068.0,70488.0,6.029850746268656,404,26,4.96035845861888,6.029850746268656,404,26,4.96035845861888,3,3,0,1.2407407407407407,1518.5643564356435,11361.111111111111,6,463,37
PRV56481,78,48,8448.71794871795,659000,40000,7463.5868190253,6500.0,1068.0,79032.0,5.384615384615385,420,27,4.361075672237415,5.384615384615385,420,27,4.361075672237415,14,13,8,1.625,1569.047619047619,13729.166666666666,35,533,40
PRV56483,2,2,6000.0,12000,7000,1414.213562373095,6000.0,1068.0,2136.0,3.5,7,5,2.1213203435596424,3.5,7,5,2.1213203435596424,2,1,0,1.0,1714.2857142857142,6000.0,3,16,1
PRV56485,1,1,10000.0,10000,10000,0.0,10000.0,1068.0,1068.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1,0,1.0,,10000.0,2,8,1
PRV56487,1,1,9000.0,9000,9000,0.0,9000.0,1068.0,1068.0,1.0,1,1,0.0,1.0,1,1,0.0,1,1,0,1.0,9000.0,9000.0,2,6,1
PRV56490,11,11,7090.909090909091,78000,19000,6057.302129736397,5000.0,1068.0,10680.0,2.909090909090909,32,7,1.9211738835693895,2.909090909090909,32,7,1.9211738835693895,5,6,0,1.0,2437.5,7090.909090909091,11,85,6
PRV56500,3,3,6333.333333333333,19000,8000,1527.5252316519466,6000.0,1068.0,3204.0,3.6666666666666665,11,6,2.516611478423583,3.6666666666666665,11,6,2.516611478423583,1,0,0,1.0,1727.2727272727273,6333.333333333333,1,26,0
PRV56501,6,4,15666.666666666666,94000,35000,10327.955589886444,14000.0,1068.0,5340.0,10.0,60,34,12.280065146407,10.0,60,34,12.280065146407,1,2,0,1.5,1566.6666666666667,23500.0,3,51,5
PRV56507,7,6,23285.714285714286,163000,99000,34125.81762495118,8000.0,1068.0,7476.0,5.714285714285714,40,17,5.936168397046637,5.714285714285714,40,17,5.936168397046637,2,1,0,1.1666666666666667,4075.0,27166.666666666668,3,60,10
PRV56519,7,7,9857.142857142857,69000,19000,5367.450401216933,9000.0,1068.0,7476.0,3.857142857142857,27,8,2.2677868380553634,3.857142857142857,27,8,2.2677868380553634,1,1,0,1.0,2555.5555555555557,9857.142857142857,2,58,4
PRV56533,15,15,6200.0,93000,27000,6710.333183126709,4000.0,1068.0,14952.0,4.2,63,21,5.115801850289803,4.2,63,21,5.115801850289803,2,3,1,1.0,1476.1904761904761,6200.0,6,112,7
PRV56540,1,1,0.0,0,0,0.0,0.0,1068.0,1068.0,5.0,5,5,0.0,5.0,5,5,0.0,1,0,0,1.0,0.0,0.0,1,10,0
PRV56541,54,53,10814.814814814816,584000,57000,12018.969399942638,7000.0,1068.0,56604.0,6.0,324,35,6.701168582968083,6.0,324,35,6.701168582968083,7,5,3,1.0188679245283019,1802.469135802469,11018.867924528302,15,411,36
PRV56543,4,4,5500.0,22000,10000,3109.126351029605,4500.0,1068.0,4272.0,3.0,12,4,1.4142135623730951,3.0,12,4,1.4142135623730951,2,1,0,1.0,1833.3333333333333,5500.0,3,31,0
PRV56544,18,18,5500.0,99000,12000,3034.119699837364,5000.0,1068.0,17088.0,3.111111111111111,56,8,1.6409785061104059,3.111111111111111,56,8,1.6409785061104059,2,2,1,1.0,1767.857142857143,5500.0,5,145,8
PRV56545,1,1,7000.0,7000,7000,0.0,7000.0,1068.0,1068.0,6.0,6,6,0.0,6.0,6,6,0.0,1,0,0,1.0,1166.6666666666667,7000.0,1,9,0
PRV56546,9,9,8888.888888888889,80000,29000,9184.830488969903,3000.0,1068.0,8544.0,5.555555555555555,50,12,3.908679799852858,5.555555555555555,50,12,3.908679799852858,1,1,1,1.0,1600.0,8888.888888888889,3,73,7
PRV56547,7,7,8571.42857142857,60000,20000,5996.030432909839,6000.0,1068.0,7476.0,4.714285714285714,33,9,2.870208222079931,4.714285714285714,33,9,2.870208222079931,4,2,0,1.0,1818.1818181818182,8571.42857142857,6,52,4
PRV56548,8,7,15500.0,124000,66000,20674.345731572048,8000.0,1068.0,8544.0,6.375,51,10,1.922609833384967,6.375,51,10,1.922609833384967,2,4,2,1.1428571428571428,2431.372549019608,17714.285714285714,8,63,6
PRV56549,2,2,7000.0,14000,10000,4242.640687119285,7000.0,1068.0,2136.0,3.5,7,6,3.5355339059327378,3.5,7,6,3.5355339059327378,1,1,0,1.0,2000.0,7000.0,2,18,1
PRV56550,55,43,9818.181818181818,540000,55000,9211.689250903923,6000.0,1068.0,58740.0,5.836363636363636,321,27,5.779156789589049,5.836363636363636,321,27,5.779156789589049,1,1,0,1.2790697674418605,1682.2429906542056,12558.139534883721,2,388,37
PRV56555,59,57,8322.033898305084,491000,38000,6681.009313502485,7000.0,1068.0,61944.0,7.169491525423729,423,25,5.965858444379586,7.169491525423729,423,25,5.965858444379586,11,7,3,1.0350877192982457,1160.7565011820332,8614.035087719298,21,396,29
PRV56556,74,65,8364.864864864865,619000,32000,5955.484002792362,7000.0,1068.0,79032.0,5.364864864864865,397,33,5.506097054721145,5.364864864864865,397,33,5.506097054721145,2,2,0,1.1384615384615384,1559.1939546599497,9523.076923076924,4,499,40
PRV56560,248,214,10507.661290322581,2605900,57000,10521.567486004364,7000.0,1068.0,261660.0,5.810483870967742,1441,35,5.666183780227903,5.810483870967742,1441,35,5.666183780227903,12,14,3,1.158878504672897,1808.3969465648854,12177.102803738318,29,1324,119
PRV56562,2,2,19000.0,38000,30000,15556.349186104046,19000.0,1068.0,2136.0,1.5,3,2,0.7071067811865476,1.5,3,2,0.7071067811865476,2,2,0,1.0,12666.666666666666,19000.0,4,15,2
PRV56563,8,7,11375.0,91000,37000,10848.798485151643,9000.0,1068.0,8544.0,3.5,28,10,2.7774602993176543,3.5,28,10,2.7774602993176543,5,2,2,1.1428571428571428,3250.0,13000.0,9,58,11
PRV56566,1,1,12000.0,12000,12000,0.0,12000.0,1068.0,1068.0,8.0,8,8,0.0,8.0,8,8,0.0,1,1,0,1.0,1500.0,12000.0,2,9,1
PRV56570,13,12,11384.615384615385,148000,39000,11722.758929666554,6000.0,1068.0,13884.0,4.615384615384615,60,20,4.9755813988327295,4.615384615384615,60,20,4.9755813988327295,8,4,3,1.0833333333333333,2466.6666666666665,12333.333333333334,15,90,6
PRV56571,3,3,9000.0,27000,18000,7810.249675906654,5000.0,1068.0,3204.0,8.333333333333334,25,14,6.027713773341708,8.333333333333334,25,14,6.027713773341708,3,1,0,1.0,1080.0,9000.0,4,26,1
PRV56574,12,10,8666.666666666666,104000,39000,10360.18017861337,5000.0,1068.0,11748.0,4.083333333333333,49,8,2.3143164446679725,4.083333333333333,49,8,2.3143164446679725,8,6,2,1.2,2122.4489795918366,10400.0,16,87,9
PRV56575,113,102,8477.87610619469,958000,57000,8199.62689169969,6000.0,1068.0,118548.0,5.460176991150442,617,25,4.303311428900855,5.460176991150442,617,25,4.303311428900855,1,1,0,1.107843137254902,1552.674230145867,9392.156862745098,2,706,62
PRV56576,1,1,4000.0,4000,4000,0.0,4000.0,1068.0,1068.0,2.0,2,2,0.0,2.0,2,2,0.0,1,0,0,1.0,2000.0,4000.0,1,9,0
PRV56577,8,8,6375.0,51000,14000,3852.1793460696654,5500.0,1068.0,7476.0,3.75,30,8,2.659215781283755,3.75,30,8,2.659215781283755,7,3,1,1.0,1700.0,6375.0,11,68,2
PRV56578,7,7,16428.571428571428,115000,37000,10768.118728560758,13000.0,1068.0,7476.0,6.142857142857143,43,17,5.610364558225292,6.142857142857143,43,17,5.610364558225292,7,6,3,1.0,2674.4186046511627,16428.571428571428,16,53,8
PRV56583,13,13,8076.923076923077,105000,23000,5090.211823711898,7000.0,1068.0,13884.0,4.076923076923077,53,16,3.946761086881631,4.153846153846154,54,16,3.9758888701386392,11,8,0,1.0,1944.4444444444443,8076.923076923077,19,85,9
PRV56584,4,4,5250.0,21000,9000,2500.0,4000.0,1068.0,4272.0,3.25,13,5,1.707825127659933,3.25,13,5,1.707825127659933,2,1,1,1.0,1615.3846153846155,5250.0,4,33,3
PRV56585,4,4,6250.0,25000,12000,4031.128874149275,5000.0,1068.0,4272.0,5.5,22,10,3.3166247903554,5.5,22,10,3.3166247903554,3,3,0,1.0,1136.3636363636363,6250.0,6,36,3
PRV56587,18,18,13388.888888888889,241000,43000,12078.853124798625,7000.0,1068.0,18156.0,7.388888888888889,133,35,8.409650541028576,7.388888888888889,133,35,8.409650541028576,17,8,7,1.0,1812.03007518797,13388.888888888889,32,132,11
PRV56588,100,96,9620.0,962000,42000,7252.697164615118,8000.0,1068.0,105732.0,6.15,615,35,6.318763144537677,6.15,615,35,6.318763144537677,14,15,6,1.0416666666666667,1564.2276422764228,10020.833333333334,35,650,50
PRV56589,4,4,7750.0,31000,12000,3862.2100754188223,7500.0,1068.0,4272.0,4.5,18,10,3.7859388972001824,4.5,18,10,3.7859388972001824,4,4,1,1.0,1722.2222222222222,7750.0,9,32,6
